timestamp,src_ip,dst_ip,protocol,length,info
2026-08-11T20:55:47.612422,10.242.170.108,10.242.170.255,TCP-DATA,419,49282 -> 21027 Len=385
2026-08-11T20:55:47.678748,10.242.170.185,10.242.170.37,TCP,70,48240 -> 135 [SYN] Len=0
2026-08-11T20:55:47.678911,10.242.170.37,10.242.170.185,TCP,74,"135 -> 48240 [SYN, ACK] Len=0"
2026-08-11T20:55:47.707449,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1285,53953 -> 443 Len=1231
2026-08-11T20:55:47.707566,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.707591,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.707614,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.707649,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.707678,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.707701,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.707722,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.707742,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.707762,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.707782,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.707807,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.716557,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.716623,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.716639,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.716652,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.723561,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.723649,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.730907,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,91,61524 -> 443 Len=37
2026-08-11T20:55:47.731213,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,813,53953 -> 443 Len=759
2026-08-11T20:55:47.731565,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,91,61524 -> 443 Len=37
2026-08-11T20:55:47.743042,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,91,61524 -> 443 Len=37
2026-08-11T20:55:47.743276,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,91,61524 -> 443 Len=37
2026-08-11T20:55:47.791311,10.242.170.185,10.242.170.37,TCP,74,48241 -> 135 [SYN] Len=0
2026-08-11T20:55:47.791494,10.242.170.37,10.242.170.185,TCP,74,"135 -> 48241 [SYN, ACK] Len=0"
2026-08-11T20:55:47.791657,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,88,443 -> 61524 Len=34
2026-08-11T20:55:47.792074,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,430,61524 -> 443 Len=376
2026-08-11T20:55:47.812143,64:ff9b::17de:1f20,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,92,443 -> 53953 Len=38
2026-08-11T20:55:47.818548,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,291,61524 -> 443 Len=237
2026-08-11T20:55:47.825876,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,95,443 -> 61524 Len=41
2026-08-11T20:55:47.826100,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,95,53953 -> 443 Len=41
2026-08-11T20:55:47.834152,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,95,61524 -> 443 Len=41
2026-08-11T20:55:47.834810,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1285,53953 -> 443 Len=1231
2026-08-11T20:55:47.834843,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.834944,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,193,61524 -> 443 Len=139
2026-08-11T20:55:47.840444,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.840527,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.842196,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482b:7700::,QUIC,1292,52638 -> 443 Len=1238
2026-08-11T20:55:47.842269,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482b:7700::,QUIC,1292,52638 -> 443 Len=1238
2026-08-11T20:55:47.842324,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482b:7700::,QUIC,1292,52638 -> 443 Len=1238
2026-08-11T20:55:47.842557,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482b:7700::,QUIC,142,52638 -> 443 Len=88
2026-08-11T20:55:47.842828,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482b:7700::,QUIC,362,52638 -> 443 Len=308
2026-08-11T20:55:47.844773,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.844827,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.849904,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.849977,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.856012,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,95,443 -> 61524 Len=41
2026-08-11T20:55:47.856236,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.856290,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.857895,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4844:400::,QUIC,1292,55707 -> 443 Len=1238
2026-08-11T20:55:47.857931,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4844:400::,QUIC,1292,55707 -> 443 Len=1238
2026-08-11T20:55:47.857949,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4844:400::,QUIC,1292,55707 -> 443 Len=1238
2026-08-11T20:55:47.858148,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4844:400::,QUIC,139,55707 -> 443 Len=85
2026-08-11T20:55:47.858218,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.858238,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.858360,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4844:400::,QUIC,1062,55707 -> 443 Len=1008
2026-08-11T20:55:47.876862,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.876930,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.876945,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.876958,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.876972,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,271,53953 -> 443 Len=217
2026-08-11T20:55:47.876996,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:47.877010,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,389,53953 -> 443 Len=335
2026-08-11T20:55:47.877045,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,95,61524 -> 443 Len=41
2026-08-11T20:55:47.891383,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,95,443 -> 61524 Len=41
2026-08-11T20:55:47.895286,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,666,443 -> 61524 Len=612
2026-08-11T20:55:47.895287,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,234,443 -> 61524 Len=180
2026-08-11T20:55:47.902210,2001:4860:482b:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,102,443 -> 52638 Len=48
2026-08-11T20:55:47.902211,2001:4860:482b:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,102,443 -> 52638 Len=48
2026-08-11T20:55:47.902494,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,102,61524 -> 443 Len=48
2026-08-11T20:55:47.902559,2001:4860:482b:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 52638 Len=1238
2026-08-11T20:55:47.903436,10.242.170.185,10.242.170.37,TCP,70,48242 -> 135 [SYN] Len=0
2026-08-11T20:55:47.903573,10.242.170.37,10.242.170.185,TCP,70,"135 -> 48242 [SYN, ACK] Len=0"
2026-08-11T20:55:47.907752,64:ff9b::17de:1f20,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,87,443 -> 53953 Len=33
2026-08-11T20:55:47.907753,2001:4860:482b:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 52638 Len=1238
2026-08-11T20:55:47.915525,2001:4860:482b:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 52638 Len=1238
2026-08-11T20:55:47.915535,2001:4860:482b:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,659,443 -> 52638 Len=605
2026-08-11T20:55:47.915536,2001:4860:482b:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,695,443 -> 52638 Len=641
2026-08-11T20:55:47.916157,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482b:7700::,QUIC,140,52638 -> 443 Len=86
2026-08-11T20:55:47.916255,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482b:7700::,QUIC,93,52638 -> 443 Len=39
2026-08-11T20:55:47.919946,2001:4860:4844:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,102,443 -> 55707 Len=48
2026-08-11T20:55:47.919946,2001:4860:4844:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,102,443 -> 55707 Len=48
2026-08-11T20:55:47.919947,2001:4860:482b:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,454,443 -> 52638 Len=400
2026-08-11T20:55:47.919947,2001:4860:482b:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,86,443 -> 52638 Len=32
2026-08-11T20:55:47.925831,2001:4860:4844:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 55707 Len=1238
2026-08-11T20:55:47.925832,2001:4860:4844:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 55707 Len=1238
2026-08-11T20:55:47.926190,2001:4860:4844:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 55707 Len=1238
2026-08-11T20:55:47.926192,2001:4860:4844:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 55707 Len=1238
2026-08-11T20:55:47.926911,2001:4860:4844:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 55707 Len=1238
2026-08-11T20:55:47.926912,2001:4860:4844:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,295,443 -> 55707 Len=241
2026-08-11T20:55:47.927044,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4844:400::,QUIC,101,55707 -> 443 Len=47
2026-08-11T20:55:47.927114,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4844:400::,QUIC,103,55707 -> 443 Len=49
2026-08-11T20:55:47.932281,2001:4860:4844:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 55707 Len=1238
2026-08-11T20:55:47.932687,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4844:400::,QUIC,102,55707 -> 443 Len=48
2026-08-11T20:55:47.933881,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4844:400::,QUIC,161,55707 -> 443 Len=107
2026-08-11T20:55:47.933999,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4844:400::,QUIC,1094,55707 -> 443 Len=1040
2026-08-11T20:55:47.937781,10.242.170.185,10.242.170.37,ICMP,162,Echo (ping) request
2026-08-11T20:55:47.937789,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1229,443 -> 61524 Len=1175
2026-08-11T20:55:47.937926,10.242.170.37,10.242.170.185,ICMP,162,Echo (ping) reply
2026-08-11T20:55:47.945935,64:ff9b::17de:1f20,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,95,443 -> 53953 Len=41
2026-08-11T20:55:47.946298,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,102,61524 -> 443 Len=48
2026-08-11T20:55:47.946399,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482b:7700::,QUIC,94,52638 -> 443 Len=40
2026-08-11T20:55:47.956528,2001:4860:482b:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,182,443 -> 52638 Len=128
2026-08-11T20:55:47.956529,2001:4860:482b:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,84,443 -> 52638 Len=30
2026-08-11T20:55:47.956810,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482b:7700::,QUIC,93,52638 -> 443 Len=39
2026-08-11T20:55:47.956924,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4844:400::,QUIC,95,55707 -> 443 Len=41
2026-08-11T20:55:47.956970,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,95,53953 -> 443 Len=41
2026-08-11T20:55:47.962100,64:ff9b::17de:1f20,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,92,443 -> 53953 Len=38
2026-08-11T20:55:47.968311,10.242.170.185,10.242.170.37,ICMP,192,Echo (ping) request
2026-08-11T20:55:47.968453,10.242.170.37,10.242.170.185,ICMP,192,Echo (ping) reply
2026-08-11T20:55:47.978035,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,95,53953 -> 443 Len=41
2026-08-11T20:55:47.981297,2001:4860:4844:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 55707 Len=1238
2026-08-11T20:55:47.981299,2001:4860:4844:400::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,186,443 -> 55707 Len=132
2026-08-11T20:55:47.981608,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4844:400::,QUIC,93,55707 -> 443 Len=39
2026-08-11T20:55:47.986808,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1287,443 -> 61524 Len=1233
2026-08-11T20:55:47.986818,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.986818,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.986820,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,227,443 -> 61524 Len=173
2026-08-11T20:55:47.987161,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,103,61524 -> 443 Len=49
2026-08-11T20:55:47.987162,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.987163,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.987164,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.987164,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.987231,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,96,61524 -> 443 Len=42
2026-08-11T20:55:47.987262,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,96,61524 -> 443 Len=42
2026-08-11T20:55:47.987290,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,96,61524 -> 443 Len=42
2026-08-11T20:55:47.987317,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,96,61524 -> 443 Len=42
2026-08-11T20:55:47.987784,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.987785,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.987786,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.987969,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,97,61524 -> 443 Len=43
2026-08-11T20:55:47.988127,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,97,61524 -> 443 Len=43
2026-08-11T20:55:47.988165,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,97,61524 -> 443 Len=43
2026-08-11T20:55:47.988639,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.988639,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.988640,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1286,443 -> 61524 Len=1232
2026-08-11T20:55:47.988688,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.988688,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.988988,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,97,61524 -> 443 Len=43
2026-08-11T20:55:47.989032,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,95,61524 -> 443 Len=41
2026-08-11T20:55:47.989269,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.989269,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.989269,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.989905,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.989906,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.991467,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.991749,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.991750,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.991750,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.991865,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,94,61524 -> 443 Len=40
2026-08-11T20:55:47.992099,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.992100,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.993027,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,978,443 -> 61524 Len=924
2026-08-11T20:55:47.993029,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.993249,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,96,61524 -> 443 Len=42
2026-08-11T20:55:47.993327,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,96,61524 -> 443 Len=42
2026-08-11T20:55:47.998274,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.998275,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.998276,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.998492,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,97,61524 -> 443 Len=43
2026-08-11T20:55:47.998561,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,97,61524 -> 443 Len=43
2026-08-11T20:55:47.998590,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,97,61524 -> 443 Len=43
2026-08-11T20:55:47.998658,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.998658,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.998832,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,97,61524 -> 443 Len=43
2026-08-11T20:55:47.998868,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,97,61524 -> 443 Len=43
2026-08-11T20:55:47.999227,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,1292,443 -> 61524 Len=1238
2026-08-11T20:55:47.999228,2001:4860:482c:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP-DATA,161,443 -> 61524 Len=107
2026-08-11T20:55:47.999344,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,95,61524 -> 443 Len=41
2026-08-11T20:55:48.003217,10.242.170.185,10.242.170.37,MALFORMED,342,35718 -> 34980 Len=308
2026-08-11T20:55:48.005770,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,95,61524 -> 443 Len=41
2026-08-11T20:55:48.006140,2001:4860:482b:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,653,443 -> 52638 Len=599
2026-08-11T20:55:48.006179,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482c:7700::,TCP-DATA,91,61524 -> 443 Len=37
2026-08-11T20:55:48.008456,10.242.170.37,10.242.170.120,DNS,74,Standard query lh3.google.com
2026-08-11T20:55:48.008600,10.242.170.37,10.242.170.120,DNS,74,Standard query lh3.google.com
2026-08-11T20:55:48.008695,10.242.170.37,10.242.170.120,DNS,74,Standard query lh3.google.com
2026-08-11T20:55:48.043458,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:482b:7700::,QUIC,98,52638 -> 443 Len=44
